rownames,chromosome,start,end,bases,gc,mappability,blacklist,residual,use
4:74500001-75000000,4,74500001.0,75000000.0,100.0,37.6212,90.2427,0.0,-0.0006336122974289204,True
4:75000001-75500000,4,75000001.0,75500000.0,95.02000000000001,36.6914333824458,83.90729999999999,0.0,-0.061979731029054574,True
4:75500001-76000000,4,75500001.0,76000000.0,100.0,38.6874,90.0891,0.0,0.02348683414109831,True
4:76000001-76500000,4,76000001.0,76500000.0,100.0,39.1138,75.6439,0.0,0.07288175605836733,True
4:76500001-77000000,4,76500001.0,77000000.0,100.0,40.6646,83.4951,0.12279999999999999,-0.006708465271274167,False
4:77000001-77500000,4,77000001.0,77500000.0,100.0,40.2972,88.0716,0.031,-0.006365500113682643,False
4:77500001-78000000,4,77500001.0,78000000.0,100.0,41.2616,90.92240000000001,0.0,-0.013055182266850096,True
4:78000001-78500000,4,78000001.0,78500000.0,100.0,42.2742,84.02680000000001,0.10779999999999999,0.07130323513440362,False
4:78500001-79000000,4,78500001.0,79000000.0,100.0,38.5064,88.9804,0.052,-0.016399933679949852,False
4:79000001-79500000,4,79000001.0,79500000.0,100.0,39.937,85.0791,0.0,0.061089064644384905,True
4:79500001-80000000,4,79500001.0,80000000.0,100.0,37.636399999999995,90.8548,0.0,0.029842695625098337,True
4:80000001-80500000,4,80000001.0,80500000.0,100.0,36.4664,89.8053,0.0,0.028869918295597707,True
4:80500001-81000000,4,80500001.0,81000000.0,100.0,35.569,89.8413,0.016,0.01624825131868668,False
4:81000001-81500000,4,81000001.0,81500000.0,100.0,37.419999999999995,91.7474,0.0,-0.024484681076947457,True
4:81500001-82000000,4,81500001.0,82000000.0,100.0,35.687799999999996,89.3222,0.0,0.010999210344853516,True
4:82000001-82500000,4,82000001.0,82500000.0,100.0,38.4728,86.7687,0.0,0.004006893851095206,True
4:82500001-83000000,4,82500001.0,83000000.0,100.0,39.144,90.6748,0.0,0.0077448730600924165,True
4:83000001-83500000,4,83000001.0,83500000.0,100.0,40.678599999999996,80.0508,0.0,0.008017886207537295,True
4:83500001-84000000,4,83500001.0,84000000.0,100.0,41.3524,86.1509,0.0,0.004700216340877916,True
4:84000001-84500000,4,84000001.0,84500000.0,100.0,41.5544,82.41629999999999,0.0,0.007437854959412626,True
4:84500001-85000000,4,84500001.0,85000000.0,100.0,38.09,91.712,0.0,0.03892706678596258,True
4:85000001-85500000,4,85000001.0,85500000.0,100.0,38.499,88.2167,0.0,0.02256954734025396,True
4:85500001-86000000,4,85500001.0,86000000.0,100.0,37.607,89.005,0.0,-0.023389929306939228,True
4:86000001-86500000,4,86000001.0,86500000.0,100.0,37.331399999999995,87.9114,0.0,0.009571541815012963,True
4:86500001-87000000,4,86500001.0,87000000.0,100.0,36.7568,88.7465,0.031,0.0211414194672761,False
4:87000001-87500000,4,87000001.0,87500000.0,100.0,37.385200000000005,84.46709999999999,0.0,0.04621148552133536,True
4:87500001-88000000,4,87500001.0,88000000.0,100.0,39.2082,85.4734,0.0,0.006221748788357795,True
4:88000001-88500000,4,88000001.0,88500000.0,100.0,39.599000000000004,84.7855,0.0,-0.01389687175140819,True
4:88500001-89000000,4,88500001.0,89000000.0,100.0,39.0664,85.5994,0.0,-0.00665335776750603,True
4:89000001-89500000,4,89000001.0,89500000.0,100.0,40.773399999999995,83.60300000000001,0.0,-0.029936429118713526,True
4:89500001-90000000,4,89500001.0,90000000.0,100.0,38.3828,88.4219,0.0,0.017629030445108884,True
4:90000001-90500000,4,90000001.0,90500000.0,100.0,38.148199999999996,90.6426,0.0,-0.005714532208493162,True
4:90500001-91000000,4,90500001.0,91000000.0,100.0,36.055,90.6377,0.0,0.0026205190942485412,True
4:91000001-91500000,4,91000001.0,91500000.0,100.0,35.6316,87.6584,0.0,-0.006623089965865414,True
4:91500001-92000000,4,91500001.0,92000000.0,100.0,34.7766,90.41329999999999,0.0,-0.00756309651709558,True
4:92000001-92500000,4,92000001.0,92500000.0,100.0,35.236200000000004,82.50189999999999,0.0,-0.006604828644769967,True
4:92500001-93000000,4,92500001.0,93000000.0,100.0,35.7018,85.784,0.0,-0.03730804803769011,True
4:93000001-93500000,4,93000001.0,93500000.0,100.0,35.101,89.292,0.0,-0.013236741433582055,True
4:93500001-94000000,4,93500001.0,94000000.0,100.0,34.0332,92.1365,0.1406,0.01292098142414344,False
4:94000001-94500000,4,94000001.0,94500000.0,100.0,34.8798,93.45400000000001,0.0,0.010485162454234254,True
4:94500001-95000000,4,94500001.0,95000000.0,100.0,36.7104,86.48559999999999,0.0,0.004957283370217391,True
4:95000001-95500000,4,95000001.0,95500000.0,100.0,37.8944,83.9561,0.0,-0.011034200782867543,True
4:95500001-96000000,4,95500001.0,96000000.0,100.0,37.2464,90.1688,0.0,-0.003637713046604596,True
4:96000001-96500000,4,96000001.0,96500000.0,100.0,37.330999999999996,92.07039999999999,0.0,-0.017989906483986462,True
4:96500001-97000000,4,96500001.0,97000000.0,100.0,36.2808,89.7493,0.0,-0.021637950060077182,True
4:97000001-97500000,4,97000001.0,97500000.0,100.0,35.288199999999996,91.91040000000001,0.0,-0.014092402076569144,True
4:97500001-98000000,4,97500001.0,98000000.0,100.0,35.2416,91.9331,0.0,-0.0018366248603218227,True
4:98000001-98500000,4,98000001.0,98500000.0,100.0,35.9062,85.04129999999999,0.0,-0.00814729855996299,True
4:98500001-99000000,4,98500001.0,99000000.0,100.0,35.768,80.8954,0.0,-0.011998253541543047,True
4:99000001-99500000,4,99000001.0,99500000.0,100.0,38.1878,86.9825,0.0,-0.01612630429900791,True
4:99500001-100000000,4,99500001.0,100000000.0,100.0,39.9196,86.93889999999999,0.0,-0.024159502780389475,True
4:100000001-100500000,4,100000001.0,100500000.0,100.0,38.2656,79.7769,0.0,0.009103598700597737,True
4:100500001-101000000,4,100500001.0,101000000.0,100.0,38.755,86.4229,0.0,0.011472942144518439,True
4:101000001-101500000,4,101000001.0,101500000.0,100.0,36.979,91.7221,0.0,-9.625274489011293e-05,True
4:101500001-102000000,4,101500001.0,102000000.0,100.0,36.6116,90.1853,0.0,0.009886885136311307,True
4:102000001-102500000,4,102000001.0,102500000.0,100.0,36.5386,89.0924,0.0,0.007823402542054714,True
4:102500001-103000000,4,102500001.0,103000000.0,100.0,35.964200000000005,89.0549,0.0,0.027983434483025538,True
4:103000001-103500000,4,103000001.0,103500000.0,100.0,38.2406,85.4451,0.0,0.04798494331546588,True
4:103500001-104000000,4,103500001.0,104000000.0,100.0,38.468599999999995,78.78920000000001,0.0,0.06258482251686448,True
4:104000001-104500000,4,104000001.0,104500000.0,100.0,37.133,83.94669999999999,0.0628,0.03885408310418814,False
4:104500001-105000000,4,104500001.0,105000000.0,100.0,35.5404,82.959,0.0,0.0190125199898592,True
4:105000001-105500000,4,105000001.0,105500000.0,100.0,35.065000000000005,89.3359,0.0,0.035089583586895734,True
4:105500001-106000000,4,105500001.0,106000000.0,100.0,36.6166,87.2702,0.0,0.043473804550904216,True
4:106000001-106500000,4,106000001.0,106500000.0,100.0,37.147400000000005,86.6552,0.0,0.03264012968793695,True
4:106500001-107000000,4,106500001.0,107000000.0,100.0,37.0218,88.0902,0.0,0.03861523101606623,True
4:107000001-107500000,4,107000001.0,107500000.0,100.0,36.418,84.1193,0.0,0.019988102788765616,True
4:107500001-108000000,4,107500001.0,108000000.0,100.0,35.914,88.5892,0.1044,0.007841273919166225,False
4:108000001-108500000,4,108000001.0,108500000.0,100.0,36.6496,89.0356,0.0,-0.02282900014924466,True
4:108500001-109000000,4,108500001.0,109000000.0,100.0,39.623799999999996,88.9245,0.0,-0.017708429494396383,True
4:109000001-109500000,4,109000001.0,109500000.0,100.0,40.0186,90.9972,0.0,-0.009439976459513943,True
4:109500001-110000000,4,109500001.0,110000000.0,100.0,38.8418,87.8703,0.0,-0.02373450471341687,True
4:110000001-110500000,4,110000001.0,110500000.0,100.0,38.272800000000004,89.7443,0.0,-0.010931311728608895,True
4:110500001-111000000,4,110500001.0,111000000.0,100.0,39.7238,83.7103,0.0,0.0069067973615040135,True
4:111000001-111500000,4,111000001.0,111500000.0,100.0,39.6932,82.3205,0.0,-0.011761216183758028,True
4:111500001-112000000,4,111500001.0,112000000.0,100.0,37.2792,91.0682,0.0,-0.0010233566226004465,True
4:112000001-112500000,4,112000001.0,112500000.0,100.0,35.5106,83.7634,0.0412,0.013239452504359983,False
4:112500001-113000000,4,112500001.0,113000000.0,100.0,36.0106,90.9384,0.0,0.06068100559051082,True
4:113000001-113500000,4,113000001.0,113500000.0,100.0,39.3854,85.4628,0.0,0.03194634383548389,True
4:113500001-114000000,4,113500001.0,114000000.0,100.0,39.178000000000004,85.5266,0.0,-0.015788203899015918,True
4:114000001-114500000,4,114000001.0,114500000.0,100.0,36.7522,91.9018,0.0,0.055464625055445804,True
4:114500001-115000000,4,114500001.0,115000000.0,100.0,36.5892,90.4316,0.0,0.029924033760174718,True
4:115000001-115500000,4,115000001.0,115500000.0,100.0,36.1362,89.6803,0.0,-0.008690060661031673,True
4:115500001-116000000,4,115500001.0,116000000.0,100.0,35.4088,93.1778,0.0,0.024503527524619595,True
4:116000001-116500000,4,116000001.0,116500000.0,100.0,34.1138,91.0228,0.0,0.0022953688910223313,True
4:116500001-117000000,4,116500001.0,117000000.0,100.0,34.2812,89.5547,0.0,-0.005251982555853463,True
4:117000001-117500000,4,117000001.0,117500000.0,100.0,34.4856,90.404,0.0178,0.005488679467752888,False
4:117500001-118000000,4,117500001.0,118000000.0,100.0,34.1138,92.515,0.0,-0.012377786893303322,True
4:118000001-118500000,4,118000001.0,118500000.0,100.0,34.3854,91.581,0.0,-0.00446088860991084,True
4:118500001-119000000,4,118500001.0,119000000.0,100.0,36.094,86.886,0.0,-0.01748985352426341,True
4:119000001-119500000,4,119000001.0,119500000.0,100.0,37.625,74.1872,0.0,-0.05778748292479369,False
4:119500001-120000000,4,119500001.0,120000000.0,100.0,39.4594,76.5308,0.0,0.06624433917453187,True
4:120000001-120500000,4,120000001.0,120500000.0,100.0,38.1666,73.3186,0.0332,0.02236845303848789,False
4:120500001-121000000,4,120500001.0,121000000.0,100.0,36.8528,89.8918,0.0,-0.014754751728361604,True
4:121000001-121500000,4,121000001.0,121500000.0,100.0,36.0738,89.3165,0.0,0.0065198885784483185,True
4:121500001-122000000,4,121500001.0,122000000.0,100.0,37.535000000000004,88.9172,0.0,-0.0014387683820495933,True
4:122000001-122500000,4,122000001.0,122500000.0,100.0,37.7932,88.0119,0.0,0.009786576559544291,True
4:122500001-123000000,4,122500001.0,123000000.0,100.0,38.3068,91.2104,0.0,-0.0018012416003331255,True
4:123000001-123500000,4,123000001.0,123500000.0,100.0,36.647400000000005,86.0994,0.0,0.019737624440444135,True
4:123500001-124000000,4,123500001.0,124000000.0,100.0,38.9226,86.898,0.0,0.010020492107151169,True
4:124000001-124500000,4,124000001.0,124500000.0,100.0,38.7082,87.997,0.0058,-0.009979575721187794,False
4:124500001-125000000,4,124500001.0,125000000.0,100.0,37.1552,87.6463,0.0,0.012191782921050054,True
4:125000001-125500000,4,125000001.0,125500000.0,100.0,35.909,88.9555,0.0,0.004219293417394021,True
4:125500001-126000000,4,125500001.0,126000000.0,100.0,35.8206,91.8106,0.0,-0.028498210185992634,True
4:126000001-126500000,4,126000001.0,126500000.0,100.0,35.249,91.85140000000001,0.0,-0.014120478426775052,True
4:126500001-127000000,4,126500001.0,127000000.0,100.0,35.352,91.2774,0.0,-0.009809250301052008,True
4:127000001-127500000,4,127000001.0,127500000.0,100.0,34.82,89.2667,0.0,-0.014041703927865634,True
4:127500001-128000000,4,127500001.0,128000000.0,100.0,35.911,88.1708,0.0,-0.01578576394992115,True
4:128000001-128500000,4,128000001.0,128500000.0,100.0,37.308400000000006,86.6337,0.0,0.018265431077331806,True
4:128500001-129000000,4,128500001.0,129000000.0,100.0,38.626599999999996,80.3442,0.0,-0.00030043876847724027,True
4:129000001-129500000,4,129000001.0,129500000.0,100.0,39.7846,85.0461,0.0,0.0036856152365524197,True
4:129500001-130000000,4,129500001.0,130000000.0,100.0,39.6596,83.8102,0.0,-0.026854298487711203,True
4:130000001-130500000,4,130000001.0,130500000.0,100.0,37.1186,90.7017,0.0,0.012101178144937497,True
4:130500001-131000000,4,130500001.0,131000000.0,100.0,35.7172,86.20060000000001,0.0,0.008392327776309605,True
4:131000001-131500000,4,131000001.0,131500000.0,100.0,34.7566,92.5181,0.0,-0.043525727649667834,True
4:131500001-132000000,4,131500001.0,132000000.0,100.0,34.4516,90.2308,0.0,-0.009997317175475195,True
4:132000001-132500000,4,132000001.0,132500000.0,100.0,34.3934,88.8846,0.0,-0.00915084129039695,True
4:132500001-133000000,4,132500001.0,133000000.0,100.0,36.7078,50.792300000000004,0.0,,False
4:133000001-133500000,4,133000001.0,133500000.0,100.0,34.6496,89.2319,0.0,-0.0519410480794828,True
4:133500001-134000000,4,133500001.0,134000000.0,100.0,34.5342,90.8675,0.0,-0.05360013845445272,True
4:134000001-134500000,4,134000001.0,134500000.0,100.0,34.467,93.0928,0.0214,-0.022346372844681495,False
4:134500001-135000000,4,134500001.0,135000000.0,100.0,34.9076,89.0378,0.09179999999999999,-0.04289346529388083,False
4:135000001-135500000,4,135000001.0,135500000.0,100.0,34.2642,91.8304,0.0,-0.025837240213296864,True
4:135500001-136000000,4,135500001.0,136000000.0,100.0,34.5346,86.7543,0.0,-0.04200920738891084,True
4:136000001-136500000,4,136000001.0,136500000.0,100.0,34.3998,88.651,0.0184,-0.010364172954694495,False
4:136500001-137000000,4,136500001.0,137000000.0,100.0,33.8206,92.37689999999999,0.0,-0.022287424773623776,True
4:137000001-137500000,4,137000001.0,137500000.0,100.0,34.4188,93.3108,0.0,-0.002748683100336602,True
4:137500001-138000000,4,137500001.0,138000000.0,100.0,35.538599999999995,93.88149999999999,0.0,-0.05101956367803634,True
4:138000001-138500000,4,138000001.0,138500000.0,100.0,35.1792,91.3726,0.0,-0.01066570028950481,True
4:138500001-139000000,4,138500001.0,139000000.0,100.0,35.5902,90.8254,0.0,-0.013135553003511269,True
4:139000001-139500000,4,139000001.0,139500000.0,100.0,37.181,89.48660000000001,0.0,0.017326022792640172,True
4:139500001-140000000,4,139500001.0,140000000.0,100.0,41.104400000000005,86.6344,0.0,0.002484334945534572,True
4:140000001-140500000,4,140000001.0,140500000.0,100.0,40.939,83.3267,0.0,-0.025673046553046086,True
4:140500001-141000000,4,140500001.0,141000000.0,100.0,41.9486,90.5033,0.0,-0.0007295056791513654,True
4:141000001-141500000,4,141000001.0,141500000.0,100.0,39.6912,89.4389,0.0,-0.000642036537363111,True
4:141500001-142000000,4,141500001.0,142000000.0,100.0,39.7802,88.75410000000001,0.0,-0.011463858083906875,True
4:142000001-142500000,4,142000001.0,142500000.0,100.0,37.9762,86.66319999999999,0.0274,-0.0001483386108374063,False
4:142500001-143000000,4,142500001.0,143000000.0,100.0,36.7934,87.7504,0.0,-0.01324075713307249,True
4:143000001-143500000,4,143000001.0,143500000.0,100.0,36.4118,92.0502,0.0,0.01809145020366454,True
4:143500001-144000000,4,143500001.0,144000000.0,100.0,37.024,87.89829999999999,0.0,-0.009678675164059458,True
4:144000001-144500000,4,144000001.0,144500000.0,100.0,38.423,87.2037,0.0,-0.0008115064916305315,True
4:144500001-145000000,4,144500001.0,145000000.0,100.0,38.1732,62.016000000000005,0.0,-0.051062828708807684,False
4:145000001-145500000,4,145000001.0,145500000.0,100.0,37.065599999999996,82.7738,0.0,0.0019944031178663613,True
4:145500001-146000000,4,145500001.0,146000000.0,100.0,37.459399999999995,83.9033,0.0,0.02968116956527056,True
4:146000001-146500000,4,146000001.0,146500000.0,100.0,38.906600000000005,84.7263,0.0,0.01216285072360379,True
4:146500001-147000000,4,146500001.0,147000000.0,100.0,40.4096,86.604,0.0,0.02687730644247277,True
4:147000001-147500000,4,147000001.0,147500000.0,100.0,38.5982,90.902,0.0,0.03368856547962462,True
4:147500001-148000000,4,147500001.0,148000000.0,100.0,37.608000000000004,89.645,0.0,0.012283263057968119,True
4:148000001-148500000,4,148000001.0,148500000.0,100.0,38.2566,87.1623,0.0,0.04291001300661046,True
4:148500001-149000000,4,148500001.0,149000000.0,100.0,40.8372,88.2238,0.0,0.014372529634116171,True
4:149000001-149500000,4,149000001.0,149500000.0,100.0,38.2438,89.7591,0.0,0.017456950748225952,True
4:149500001-150000000,4,149500001.0,150000000.0,100.0,37.6598,89.5725,0.0,-0.006662452358623505,True
4:150000001-150500000,4,150000001.0,150500000.0,100.0,36.2162,88.471,0.0336,0.020043137860408344,False
4:150500001-151000000,4,150500001.0,151000000.0,100.0,36.7452,88.6588,0.0464,-0.00033034145151561445,False
4:151000001-151500000,4,151000001.0,151500000.0,100.0,37.5034,90.7588,0.0,-0.007906527271089758,True
4:151500001-152000000,4,151500001.0,152000000.0,100.0,37.5842,86.6433,0.0,-0.022661108246162076,True
4:152000001-152500000,4,152000001.0,152500000.0,100.0,40.4184,84.507,0.0,-0.00031360456634732525,True
4:152500001-153000000,4,152500001.0,153000000.0,100.0,42.3014,92.726,0.0,0.031170875160171585,True
4:153000001-153500000,4,153000001.0,153500000.0,100.0,39.3218,93.3201,0.0,0.0399961790656852,True
4:153500001-154000000,4,153500001.0,154000000.0,100.0,41.436,89.1205,0.0,0.01879100134873468,True
4:154000001-154500000,4,154000001.0,154500000.0,100.0,42.3096,88.1052,0.033,0.014382685045094767,False
4:154500001-155000000,4,154500001.0,155000000.0,100.0,40.519800000000004,88.93900000000001,0.0,0.012162259709753598,True
4:155000001-155500000,4,155000001.0,155500000.0,100.0,38.1454,92.5557,0.012799999999999999,0.004627698897019417,False
4:155500001-156000000,4,155500001.0,156000000.0,100.0,38.193,89.5124,0.0,-0.0037462151062239712,True
4:156000001-156500000,4,156000001.0,156500000.0,100.0,36.9846,91.2832,2.6976,-0.004532545854998737,False
4:156500001-157000000,4,156500001.0,157000000.0,100.0,36.937799999999996,91.99300000000001,0.0,-0.014604514052685869,True
4:157000001-157500000,4,157000001.0,157500000.0,100.0,35.7036,90.084,0.0,-0.007766738684922891,True
4:157500001-158000000,4,157500001.0,158000000.0,100.0,36.3714,94.2924,0.0,0.006135506234342891,True
4:158000001-158500000,4,158000001.0,158500000.0,100.0,35.2766,91.2286,0.0,0.008465531861404751,True
4:158500001-159000000,4,158500001.0,159000000.0,100.0,35.6452,89.1065,0.0,0.00013384289745199673,True
4:159000001-159500000,4,159000001.0,159500000.0,100.0,37.6408,84.0919,0.0,0.02224465687013677,True
4:159500001-160000000,4,159500001.0,160000000.0,100.0,39.9844,85.4979,0.0,0.026656617770581814,True
4:160000001-160500000,4,160000001.0,160500000.0,100.0,38.9116,88.62679999999999,0.0,0.00833498944159905,True
4:160500001-161000000,4,160500001.0,161000000.0,100.0,37.1046,85.2222,0.0,0.017570604939128542,True
4:161000001-161500000,4,161000001.0,161500000.0,100.0,35.632999999999996,88.05619999999999,0.0,-0.018633348673270822,True
4:161500001-162000000,4,161500001.0,162000000.0,100.0,34.117,88.8835,0.0,0.004766670058924505,True
4:162000001-162500000,4,162000001.0,162500000.0,100.0,34.7626,91.92280000000001,0.0164,-0.021085446661033402,False
4:162500001-163000000,4,162500001.0,163000000.0,100.0,33.835,91.3667,0.0,0.01456197530023351,True
4:163000001-163500000,4,163000001.0,163500000.0,100.0,34.620200000000004,92.4511,0.053,-0.021734552116148165,False
4:163500001-164000000,4,163500001.0,164000000.0,100.0,36.4112,89.24549999999999,0.0,0.0053677088805415,True
4:164000001-164500000,4,164000001.0,164500000.0,100.0,37.696400000000004,89.0344,0.0,7.917800294271471e-05,True
4:164500001-165000000,4,164500001.0,165000000.0,100.0,35.721199999999996,90.0096,0.0,0.024762411328164924,True
4:165000001-165500000,4,165000001.0,165500000.0,100.0,35.8966,84.1455,0.0,0.025379856600738937,True
4:165500001-166000000,4,165500001.0,166000000.0,100.0,40.2708,79.6233,0.0,-0.016708773769646357,True
4:166000001-166500000,4,166000001.0,166500000.0,100.0,39.3706,82.9533,0.0,-0.05623763829698858,True
